thisRow.t,notes,subid,session,run,trial.system.time,trial.number,trial.type,Tgt.OnsetTime,Tgt.OffsetTime,trial.rt,trial.target_dur,Fix_after_target.OnsetTime,Fix_after_target.OffsetTime,Fix_after_target.Duration,Fix_ITI.OnsetTime,Fix_ITI.OffsetTime,Fix_ITI.Duration,time.trial,time.global,Winnings,trial.reward,trial.too_slow_rt,MRT,Cue.OnsetTime,Cue.OffsetTime,Cue.Duration,Dly.OnsetTime,Dly.OffsetTime,Dly.Duration,trial.too_fast_rt,Tgt.ACC,Tgt.ACCfeedback,total_earnings,Fb.OnsetTime,Fb.OffsetTime,Fb.Duration,trial.cue_rt,participant,session,fMRI? (yes or no),fMRI trigger on TTL? (yes or no),fMRI reverse screen? (yes or no),start run (0-2),task screen,date,expName,frameRate,
,,587968758647536,1,2,Fri May  1 11:20:06 2026,13,reward.neut,163.78953812498366,164.0481171249994,0.23250820901012048,0.258,164.05078362498898,165.79333270899951,1.7425975830119569,167.80268004199024,169.80628424999304,2.0036686660023406,10.066583167004865,923.7199040419946,13.0,0.0,,,159.74040499998955,161.74727399999392,2.0069161250139587,161.7483370419941,163.78911437498755,2.0408337090048008,,1,"Hit!
$0.00",13.0,165.79847758400138,167.7934652499971,1.9949747910141014,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:20:16 2026,14,reward.low,174.14372470899252,174.49350112499087,0.24135541697614826,0.338,174.50103237500298,175.94732812498114,1.44635566699435,177.9527699589962,181.9599434589909,4.007223583001178,12.153088833991205,935.8735926249938,14.5,1.5,,,169.80756391698378,171.81844508400536,2.0109245420026127,171.81944345898228,174.1433205420035,2.3239245000004303,,1,"Hit!
+$1.50",14.5,175.95272199998726,177.93861474998994,1.9858793749881443,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:20:28 2026,15,loss.low,186.27255787499598,186.49293325000326,0.10533074999693781,0.218,186.4950692919956,188.08516033398337,1.5901455419952981,190.09418254200136,194.093369374983,3.999227416992653,12.132816666999133,948.0069781249913,14.5,,0.02762262500418311,,181.9614364169829,183.9642869590025,2.0029362500063144,183.96551687500323,186.27187912500813,2.3064297919918317,,3,"Miss!
$0.00",14.5,188.0907373339869,190.07651949999854,1.9857660830020905,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:20:41 2026,16,loss.high,198.57309358398197,198.85589129198343,,0.278,198.86089079198427,200.09412754199002,1.2332806249905843,202.09881554200547,206.10097291698912,4.002209041995229,12.00725391699234,960.0146038749954,9.5,-5.0,0.02531991698049274,,194.09432004200062,196.09769029199379,2.003425208997214,196.09901741700014,198.57256095900084,2.4736053330125287,,3,"Miss!
-$5.00",9.5,200.100851708994,202.08482537500095,1.9839654579991475,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:20:53 2026,17,reward.neut,210.214722292003,210.49766358398483,0.2248552090022713,0.278,210.50369237500126,212.18920345898368,1.6855657499982044,214.19452662498225,218.19748212498962,4.003004915983183,12.095833915984258,972.1111008749867,9.5,0.0,,,206.10231837499305,208.11419137500343,2.0119167499942705,208.11515812500147,210.21418983399053,2.0990842090104707,,1,"Hit!
$0.00",9.5,212.19445370900212,214.18101312499493,1.9865476659906562,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:21:05 2026,18,loss.low,222.6813169590023,222.88065941698733,,0.198,222.885354500002,224.247540249984,1.362238208996132,226.25554633399588,228.25651433400344,2.0010096250043716,10.058525000000373,982.1701407090004,8.0,-1.5,0.015410499991077797,,218.1986319590069,220.20565887499833,2.007070958003169,220.20672895899042,222.68071583399433,2.4740398330031894,,3,"Miss!
-$1.50",8.0,224.25326220900752,226.23907379200682,1.9857967080024537,0.25433108300785534,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:21:15 2026,19,loss.high,232.30632825000794,232.606042333995,0.2677073329978157,0.298,232.61003766700742,234.32247516699135,1.7124720409919973,236.323745917005,238.3307644999877,2.0070688749838155,10.073648625024362,992.2444238750031,8.0,,,,228.25797245898866,230.2689186669886,2.010997540986864,230.27022279199446,232.30574066698318,2.0355815420043655,,1,"Hit!
$0.00",8.0,234.32734495899058,,,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:21:25 2026,20,loss.neut,242.83982358398498,243.12234850000823,0.2408437920094002,0.278,243.12760566698853,244.39758150000125,1.2700254160154145,246.40298741700826,248.4052424999827,2.002303333982127,10.073828666005284,1002.3188645000046,8.0,,,,238.33223087500664,240.33924724999815,2.007057790993713,240.34015391700086,242.83929758399609,2.4991965419903863,,1,"Hit!
$0.00",8.0,244.39793283399194,246.39320600000792,1.9952634580258746,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:21:35 2026,21,loss.high,252.71048166698893,253.03508487498038,0.19127891698735766,0.318,253.03953591699246,254.5602977499948,1.520820250007091,256.5694609589991,262.5689790000033,5.999551665998297,14.163082957995357,1016.4825792920019,8.0,,,,248.40656112498255,250.41020083398325,2.003680166992126,250.41120320899063,252.71008337498643,2.2989257499866653,,1,"Hit!
$0.00",8.0,254.56070750000072,256.5516409589909,1.990919458999997,0.3758740829944145,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:21:49 2026,22,loss.low,266.71491449998575,266.8974065000075,,0.178,266.90022145898547,268.5763225419796,1.676148792001186,270.5816563339904,272.58537312498083,2.003763250017073,10.016102124995086,1026.4990004590072,6.5,-1.5,0.06952316597871833,,262.56970824999735,264.57661108399043,2.006940207997104,264.57778283400694,266.7142892499978,2.136568041983992,,3,"Miss!
-$1.50",6.5,268.583138166985,270.57263862498803,1.9894951659953222,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:21:59 2026,23,reward.neut,276.6654153749987,276.96509174999665,0.24073079199297354,0.298,276.96950095900684,278.66434004198527,1.6948877910035662,280.6695143749821,282.68098612499307,2.011519791005412,10.094982832990354,1036.5946057089895,6.5,0.0,,,272.5868220840057,274.5976502090052,2.0108830830140505,274.5988695419801,276.664678000001,2.0658770830195863,,1,"Hit!
$0.00",6.5,278.6692510419816,280.65595845898497,1.9866924170055427,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:22:09 2026,24,reward.low,286.8231135419919,287.1523809589853,0.21874579097493552,0.318,287.15732670898433,288.8135314169922,1.656250625004759,290.819425166992,292.82285245897947,2.0034822919988073,10.141420792002464,1046.736475459009,8.0,1.5,,,282.6821381250047,284.6891202919942,2.0070208749966696,284.6900877089938,286.8224762500031,2.1324436249851715,,1,"Hit!
+$1.50",8.0,288.8189152919804,290.81021658398095,1.991285500000231,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:22:19 2026,25,loss.neut,297.018774458993,297.2768056250061,0.19989416698808782,0.258,297.2812838339887,298.9015632919909,1.6203211249958258,300.9121212500031,304.913727999985,4.001653334009461,12.09024220801075,1058.8273309170036,8.0,,,,292.8241780840035,294.83507245898363,2.010939875006443,294.8361635420006,297.01836612500483,2.1822484159783926,,1,"Hit!
$0.00",8.0,298.90525224999874,300.8941498339991,1.988886959006777,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:22:31 2026,26,reward.low,309.2019116669835,309.5058624999947,0.22189904100378044,0.298,309.51068370899884,311.0144255839987,1.5037767910107505,313.01956787498784,319.02251879198593,6.003004166006576,14.10850337499869,1072.936145166983,9.5,1.5,,,304.91478083399124,306.9229147500009,2.008185874990886,306.92438108398346,309.2012330419966,2.2769286669790745,,1,"Hit!
+$1.50",9.5,311.0190107089875,313.0060285840009,1.9870074999926146,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:22:45 2026,27,loss.low,323.04864974998054,323.25167004199466,,0.198,323.2565590000013,325.0267279999971,1.7702327089791652,327.0360515420034,331.04353308398277,4.007523125008447,12.02056029200321,1084.9571519589808,8.0,-1.5,0.025991542003503065,,319.02375299998675,321.0268702500034,2.003166374983266,321.02799266699003,323.04817674998776,2.0202352910127956,,3,"Miss!
-$1.50",8.0,325.03307429200504,327.02685820899205,1.99377091700444,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:22:57 2026,28,reward.high,335.34794000000693,335.60604449998937,0.20107029197970405,0.258,335.61100129198167,337.1309243750002,1.5199700410012156,339.14048075000755,341.14714354198077,2.006704791012453,10.103182167018531,1095.0607562089863,13.0,5.0,,,331.0448128749849,333.05279854199034,2.0080817909911275,333.05436208398896,335.34748483399744,2.2931796250049956,,1,"Hit!
+$5.00",13.0,337.1357264170074,339.1225561249885,1.9868153329880442,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:23:08 2026,29,loss.neut,345.2687825419998,345.5097381249943,0.2021761669893749,0.238,345.51088445898495,347.19265287500457,1.6817819169955328,349.2029769590008,355.2063088339928,6.003386374999536,14.05879512501997,1109.1199431669957,13.0,,,,341.14832466698135,343.15130704198964,2.0030341249948833,343.1523626249982,345.26864883399685,2.116314084007172,,1,"Hit!
$0.00",13.0,347.1940921669884,349.18521112500457,1.9911127079976723,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:23:22 2026,30,reward.low,359.64402662499924,359.92759804200614,0.2424301249848213,0.278,359.9320560839842,361.2768259169825,1.3448175410158,363.28187858400634,365.2851763750077,2.003354707994731,10.078286083007697,1119.198813791998,13.0,,,,355.2077245840046,357.2184795420035,2.010796999995364,357.21950583398575,359.6434610419965,2.4240124589996412,2.13720674997765,2,"Miss!
$0.00",13.0,361.28212654200615,363.26866899998276,1.9865281249803957,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:23:32 2026,31,loss.low,369.4607403340051,369.6850201670022,,0.218,369.6937071669963,371.2850283339794,1.591388625005493,373.294538083981,379.29699191698455,6.002507208002498,14.011128082987852,1133.2106254590035,11.5,-1.5,0.004661125003331934,,365.2869473749888,367.28854191699065,2.0016361250018235,367.2896155839844,369.4600743750052,2.1705255410051905,,3,"Miss!
-$1.50",11.5,371.2898647089896,373.2852070000081,1.9953313750156667,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:23:46 2026,32,loss.high,383.79387329198653,384.13452795898775,0.21933791702031158,0.338,384.1369666669925,385.43159883399494,1.2946752079878934,387.44076149998,389.44754437499796,2.006847625016235,10.149851666996256,1143.3611759589985,11.5,,,,379.2984123339993,381.29816308399313,1.999792874994455,381.29928704199847,383.79331712500425,2.4940830419945996,,1,"Hit!
$0.00",11.5,385.43986191699514,387.43101841700263,1.9911408750049304,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:23:56 2026,33,loss.high,393.5685605839826,393.88923254198744,,0.318,393.8954217499995,395.4434149169829,1.5480367080017459,397.44788645900553,399.45171870899503,2.0038901249936316,10.003573708003387,1153.3653586669825,6.5,-5.0,0.2367015419789007,,389.44899370899657,391.45120250000036,2.0022605000121985,391.4523346250062,393.5681286249892,2.115857833006885,,3,"Miss!
-$5.00",6.5,395.4491277089983,397.4352672089881,1.9861247919907328,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:24:06 2026,34,reward.low,403.7522157499916,404.0190704999841,0.2078883750073146,0.258,404.0239180419885,405.5268174999801,1.5029517910152208,407.5403646249906,411.5476363339985,4.007324415986659,12.095294375001686,1165.4612918339844,8.0,1.5,,,399.45308187499177,401.4557402500068,2.0027038749831263,401.4569151249889,403.7517215840053,2.294886249990668,,1,"Hit!
+$1.50",8.0,405.53216883400455,407.52259941698867,1.9904149579815567,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:24:18 2026,35,reward.high,415.76077012499445,416.00189979199786,0.20798291600658558,0.238,416.0055047920032,417.59354520900524,1.5880836249853019,419.5982499999809,425.5979089169996,5.999721000000136,14.049648250016617,1179.5115477920044,13.0,5.0,,,411.549142459,413.55091249998077,2.0018373749917373,413.55191829198156,415.76016445900314,2.208307499997318,,1,"Hit!
+$5.00",13.0,417.5988468749856,419.5853563339915,1.9864956669916864,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:24:32 2026,36,reward.high,429.81053804198746,430.03498341699014,0.19163183300406672,0.218,430.03849204198923,431.65188358398154,1.613461708999239,433.6532303749991,435.65717395898537,2.0039948750054464,10.058560709003359,1189.5708025000058,18.0,5.0,,,425.5994226670009,427.6019774169836,2.002607041998999,427.60333487499156,429.8101050420082,2.2068237500207033,,1,"Hit!
+$5.00",18.0,431.6521828339901,433.6396856670035,1.9874925830226857,0.2665410420158878,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:24:42 2026,37,loss.low,440.1358697919932,440.3767020840023,0.2029808750085067,0.238,440.38051583399647,441.7185385839839,1.3380727499898057,443.72355645900825,447.7311802500044,4.007672833977267,12.073420333006652,1201.6448134589882,18.0,,,,435.6585950839799,437.66037237498676,2.0018268330022693,437.6616328340024,440.1352512500016,2.473683082993375,,1,"Hit!
$0.00",18.0,441.7236924589961,443.7102387500054,1.9865315000060946,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:24:54 2026,38,reward.low,451.86476570900413,452.1056774169847,0.21075966701027937,0.238,452.1078567499935,453.78550391699537,1.6776836669887416,455.79457274999004,461.7936650420015,5.999164875014685,14.061963333981112,1215.7073002920079,19.5,1.5,,,447.7324827919947,449.7392442089913,2.0068052079877816,449.74035416700644,451.8641720000014,2.1238747920142487,,1,"Hit!
+$1.50",19.5,453.7900068750023,455.7853646669828,1.9953525000019,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:25:08 2026,39,reward.neut,466.2940511670022,466.61817412500386,0.18040020900662057,0.318,466.6204463749891,467.9601768339926,1.339773250016151,469.9654369170021,475.9685957499896,6.00321654099389,14.174310000002151,1229.8822319169994,19.5,,,,461.795159375004,463.7978299999959,2.002725124999415,463.7990609999979,466.2933713340026,2.494368207990192,2.266838999992853,2,"Miss!
$0.00",19.5,467.9651777090039,469.952215917001,1.9870262079930399,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:25:22 2026,40,reward.high,480.03088537498843,480.2300034170039,,0.198,480.235001833993,482.01005666700075,1.7751051670056768,484.01441970898304,488.01431866700295,3.9999555840040557,12.045135249994928,1241.9279588749923,19.5,,0.02618754098661924,,475.9699407919834,477.97674516699044,2.0068671670160256,477.97790749999695,480.0302369169949,2.052380583016202,,3,"Miss!
$0.00",19.5,482.01043566700537,484.0019560419896,1.9915077920013573,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:25:34 2026,41,loss.neut,492.20664683400537,492.4316187920049,,0.218,492.4384468749922,494.0564284999855,1.6180250420002267,496.0660069169826,502.068308041984,6.002359125006478,14.053385500010336,1255.9819386249874,19.5,-0.0,0.0028191659957219617,,488.0157572919852,490.022337375005,2.0066248329821974,490.02351016699686,492.20606691698777,2.1826219159993343,,3,"Miss!
-$0.00",19.5,494.0606302089873,496.04821687500225,1.98758041599649,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:25:49 2026,42,loss.low,506.5778529169911,506.8437841249979,0.21756066699163057,0.258,506.8504350000003,508.1436470419867,1.293271000002278,510.14919695898425,516.1560523340013,6.006914458004758,14.087154875014676,1270.0696889169922,19.5,,,,502.06966033400386,504.0810675419925,2.0114597500069067,504.08227366697975,506.57718116699834,2.4949719999858644,,1,"Hit!
$0.00",19.5,508.14869450000697,510.1353233339905,1.9866152920003515,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:26:03 2026,43,loss.neut,520.498466124991,520.697902999993,,0.198,520.7026919169875,522.1560232089832,1.4533818749769125,524.1606676669908,528.160909541999,4.000291125004878,12.004225957993185,1282.0745373749814,19.5,-0.0,0.02374966699947545,,516.1576832089922,518.1596335000067,2.0020093339844607,518.1608519589936,520.4978253750014,2.3370396250102203,,3,"Miss!
-$0.00",19.5,522.1616442090017,524.1479391669855,1.9862800419796258,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:26:15 2026,44,reward.high,532.4482291669992,532.6309906249808,,0.178,532.6365285000065,534.2060778339801,1.5695886659959797,536.2116964999877,538.2187022919825,2.0070566660142504,10.05721016600728,1292.1323245000094,19.5,,0.02449924999878572,,528.1621673750051,530.1727779170033,2.010655374993803,530.1738228339818,532.4477494999883,2.2739877499989234,,3,"Miss!
$0.00",19.5,534.2104732090083,536.1987927499868,1.9883090409857687,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:26:25 2026,45,loss.high,542.6442675839935,542.9850093339919,0.21946258301613852,0.338,542.9876987919852,544.360455291986,1.372804458020255,546.3647195420053,550.368584958982,4.0039138330030255,12.149210125004174,1304.282209416997,19.5,,,,538.2203462919861,540.2219858749886,2.001671334001003,540.222593124985,542.6439263339853,2.4213630000012927,,1,"Hit!
$0.00",19.5,544.3652994589938,546.3520401249989,1.986725833005039,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:26:37 2026,46,reward.low,554.4608434999827,554.680072416988,,0.218,554.6847099589941,556.4101373339945,1.7254691249981988,558.4199338339968,562.422914291994,4.003039583010832,12.053795499989064,1316.3365493750025,19.5,,0.007254834025101298,,550.3700119999994,552.3720564589894,2.0020937499939464,552.3731675839808,554.4603013749875,2.0871925840037875,,3,"Miss!
$0.00",19.5,556.4162509999878,558.4103765419859,1.9941131669911556,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:26:49 2026,47,loss.neut,566.6649111669976,566.893406874995,0.20783762499922886,0.218,566.8976124170003,568.4690288749989,1.5714587919937912,570.4711421249958,574.4769217499997,4.005842625017976,12.053351958020357,1328.390554624988,19.5,,,,562.4243721249804,564.4353165839857,2.010988374997396,564.4363394999818,566.6643207499874,2.22803058300633,,1,"Hit!
$0.00",19.5,568.473983792006,,,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,2,Fri May  1 11:27:01 2026,48,reward.neut,578.7440412919968,579.0937720839866,0.21574312500888482,0.338,579.0974373749923,580.6311697500059,1.5337735420034733,582.6449197089823,584.6517604170076,2.006893374986248,10.174176583008375,1338.5653992499865,19.5,0.0,,0.2190380154948587,574.4786292499921,576.4858892089978,2.007317209005123,576.4873082499835,578.7435206249938,2.2562918750045355,,1,"Hit!
$0.00",19.5,580.6315745419997,582.6269800000009,1.9953904160065576,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
